,Unnamed: 0,filename,width,height,class,xmin,ymin,xmax,ymax
3202,3202,img004025.jpg,1920,1200,1,915,352,1104,780
11242,11242,img014065.jpg,1920,1200,1,856,405,1135,753
6241,6241,img007814.jpg,1920,1200,1,797,717,1093,856
3634,3634,img004546.jpg,1920,1200,1,637,353,999,756
2121,2121,img002673.jpg,1920,1200,1,857,456,1203,784
1540,1540,img001977.jpg,1920,1200,1,598,365,1418,880
5034,5034,img006316.jpg,1920,1200,1,739,363,1088,794
6959,6959,img008708.jpg,1920,1200,1,600,170,1354,786
4205,4205,img005276.jpg,1920,1200,1,674,370,1305,853
6787,6787,img008485.jpg,1920,1200,1,862,332,1099,567
5187,5187,img006495.jpg,1920,1200,1,499,255,1345,1209
8964,8964,img011220.jpg,1920,1200,1,610,399,1223,926
11343,11343,img014183.jpg,1920,1200,1,702,511,1066,842
7266,7266,img009108.jpg,1920,1200,1,554,135,1278,851
4697,4697,img005896.jpg,1920,1200,1,1007,510,1262,726
10174,10174,img012737.jpg,1920,1200,1,570,535,1173,942
4747,4747,img005959.jpg,1920,1200,1,737,481,1195,761
7481,7481,img009395.jpg,1920,1200,1,749,105,1297,659
10134,10134,img012689.jpg,1920,1200,1,745,675,1255,1072
11515,11515,img014400.jpg,1920,1200,1,801,584,945,739
8775,8775,img010993.jpg,1920,1200,1,782,372,1259,764
5593,5593,img006993.jpg,1920,1200,1,815,243,1199,854
11425,11425,img014281.jpg,1920,1200,1,700,433,1093,874
3949,3949,img004953.jpg,1920,1200,1,784,430,968,578
4581,4581,img005748.jpg,1920,1200,1,538,220,1287,892
11416,11416,img014267.jpg,1920,1200,1,740,302,1009,572
8785,8785,img011005.jpg,1920,1200,1,657,581,815,745
267,267,img000348.jpg,1920,1200,1,761,441,1027,638
10496,10496,img013135.jpg,1920,1200,1,847,470,1317,770
10308,10308,img012903.jpg,1920,1200,1,821,536,1143,680
8127,8127,img010178.jpg,1920,1200,1,577,335,1174,847
2770,2770,img003488.jpg,1920,1200,1,730,114,1747,854
5202,5202,img006514.jpg,1920,1200,1,948,413,1152,602
3132,3132,img003940.jpg,1920,1200,1,960,524,1170,705
4017,4017,img005041.jpg,1920,1200,1,1101,666,1211,755
9027,9027,img011300.jpg,1920,1200,1,800,205,1161,780
6797,6797,img008499.jpg,1920,1200,1,872,516,1210,900
9154,9154,img011466.jpg,1920,1200,1,845,171,1269,963
2074,2074,img002614.jpg,1920,1200,1,227,-34,1605,1327
7332,7332,img009194.jpg,1920,1200,1,562,81,1374,768
4865,4865,img006115.jpg,1920,1200,1,171,-61,1598,808
2965,2965,img003723.jpg,1920,1200,1,769,293,1017,810
10738,10738,img013448.jpg,1920,1200,1,951,437,1279,767
4941,4941,img006202.jpg,1920,1200,1,862,393,1118,729
5870,5870,img007344.jpg,1920,1200,1,1023,405,1164,536
10312,10312,img012907.jpg,1920,1200,1,518,156,1193,918
3306,3306,img004150.jpg,1920,1200,1,893,652,1087,826
7743,7743,img009713.jpg,1920,1200,1,842,446,1364,927
6986,6986,img008742.jpg,1920,1200,1,783,260,1083,613
8060,8060,img010098.jpg,1920,1200,1,775,534,972,722
2937,2937,img003688.jpg,1920,1200,1,938,267,1294,759
3352,3352,img004206.jpg,1920,1200,1,727,263,1489,754
2220,2220,img002797.jpg,1920,1200,1,578,8,1539,1121
4279,4279,img005372.jpg,1920,1200,1,802,484,1096,735
475,475,img000608.jpg,1920,1200,1,1053,611,1131,736
1328,1328,img001687.jpg,1920,1200,1,702,381,1050,697
3253,3253,img004088.jpg,1920,1200,1,849,611,1197,820
1687,1687,img002154.jpg,1920,1200,1,826,677,1068,913
9503,9503,img011895.jpg,1920,1200,1,852,593,1054,681
9242,9242,img011572.jpg,1920,1200,1,629,213,1140,688
11767,11767,img014710.jpg,1920,1200,1,900,382,1057,549
7932,7932,img009946.jpg,1920,1200,1,999,387,1159,690
6579,6579,img008230.jpg,1920,1200,1,463,275,1171,1093
6159,6159,img007701.jpg,1920,1200,1,941,570,1043,688
4451,4451,img005581.jpg,1920,1200,1,1041,292,1174,603
2428,2428,img003056.jpg,1920,1200,1,838,281,1086,693
7669,7669,img009635.jpg,1920,1200,1,783,143,1316,627
2471,2471,img003111.jpg,1920,1200,1,775,226,1172,869
10085,10085,img012629.jpg,1920,1200,1,856,476,1011,611
5001,5001,img006276.jpg,1920,1200,1,993,317,1104,443
10520,10520,img013162.jpg,1920,1200,1,759,318,1088,704
5185,5185,img006493.jpg,1920,1200,1,975,566,1069,698
409,409,img000530.jpg,1920,1200,1,635,606,1237,1032
11318,11318,img014152.jpg,1920,1200,1,823,620,1120,922
5156,5156,img006460.jpg,1920,1200,1,771,394,1127,1121
7606,7606,img009559.jpg,1920,1200,1,850,354,1209,644
10583,10583,img013249.jpg,1920,1200,1,811,760,1004,905
2915,2915,img003665.jpg,1920,1200,1,613,519,1139,770
7515,7515,img009443.jpg,1920,1200,1,564,375,1092,824
5302,5302,img006635.jpg,1920,1200,1,786,239,993,433
592,592,img000752.jpg,1920,1200,1,821,473,1242,675
3210,3210,img004034.jpg,1920,1200,1,872,552,1224,757
7390,7390,img009273.jpg,1920,1200,1,687,-10,1371,677
5496,5496,img006875.jpg,1920,1200,1,775,173,1150,809
6682,6682,img008360.jpg,1920,1200,1,759,480,1121,1015
1187,1187,img001503.jpg,1920,1200,1,784,439,1043,615
11154,11154,img013957.jpg,1920,1200,1,633,-35,1341,824
8864,8864,img011099.jpg,1920,1200,1,911,406,1082,824
4894,4894,img006147.jpg,1920,1200,1,713,565,1583,1191
4341,4341,img005440.jpg,1920,1200,1,699,464,1179,768
8175,8175,img010242.jpg,1920,1200,1,871,488,941,627
7677,7677,img009643.jpg,1920,1200,1,841,559,1228,954
5200,5200,img006512.jpg,1920,1200,1,554,262,1367,1358
5190,5190,img006499.jpg,1920,1200,1,873,480,1071,734
4987,4987,img006261.jpg,1920,1200,1,796,20,1485,768
1902,1902,img002411.jpg,1920,1200,1,885,596,1076,828
1664,1664,img002129.jpg,1920,1200,1,383,400,1390,886
5791,5791,img007246.jpg,1920,1200,1,481,346,1414,1012
2134,2134,img002689.jpg,1920,1200,1,862,104,1165,422
3693,3693,img004627.jpg,1920,1200,1,732,275,1310,769
7875,7875,img009877.jpg,1920,1200,1,660,175,1553,744
270,270,img000352.jpg,1920,1200,1,720,265,881,532
3227,3227,img004054.jpg,1920,1200,1,756,632,1121,828
9262,9262,img011598.jpg,1920,1200,1,770,283,1107,905
9204,9204,img011526.jpg,1920,1200,1,445,180,1179,676
8793,8793,img011014.jpg,1920,1200,1,961,533,1110,753
9914,9914,img012406.jpg,1920,1200,1,790,542,1074,942
7408,7408,img009307.jpg,1920,1200,1,403,477,1108,865
3284,3284,img004125.jpg,1920,1200,1,783,378,1192,815
5573,5573,img006970.jpg,1920,1200,1,775,337,1198,782
3368,3368,img004226.jpg,1920,1200,1,685,405,855,580
1751,1751,img002224.jpg,1920,1200,1,663,280,1120,679
7568,7568,img009513.jpg,1920,1200,1,835,505,1005,662
11459,11459,img014329.jpg,1920,1200,1,964,320,1083,548
4676,4676,img005866.jpg,1920,1200,1,943,462,1079,657
1853,1853,img002353.jpg,1920,1200,1,830,499,994,701
1113,1113,img001403.jpg,1920,1200,1,871,532,980,636
2927,2927,img003678.jpg,1920,1200,1,692,111,1227,1172
9909,9909,img012399.jpg,1920,1200,1,653,611,1119,906
11589,11589,img014488.jpg,1920,1200,1,830,597,1101,730
5361,5361,img006707.jpg,1920,1200,1,912,488,1144,867
5577,5577,img006974.jpg,1920,1200,1,698,473,1452,944
4147,4147,img005205.jpg,1920,1200,1,882,588,1077,770
4268,4268,img005356.jpg,1920,1200,1,859,285,1042,457
3888,3888,img004875.jpg,1920,1200,1,874,393,1092,594
7542,7542,img009479.jpg,1920,1200,1,303,86,997,956
692,692,img000874.jpg,1920,1200,1,888,756,1057,820
9967,9967,img012481.jpg,1920,1200,1,741,571,1191,796
3276,3276,img004116.jpg,1920,1200,1,755,452,920,656
4045,4045,img005077.jpg,1920,1200,1,360,-41,1211,1011
6545,6545,img008189.jpg,1920,1200,1,633,471,1163,823
11388,11388,img014237.jpg,1920,1200,1,991,457,1162,648
9854,9854,img012334.jpg,1920,1200,1,895,496,1083,630
3206,3206,img004029.jpg,1920,1200,1,540,-101,1365,1003
1198,1198,img001517.jpg,1920,1200,1,1095,614,1227,803
657,657,img000830.jpg,1920,1200,1,513,147,1399,602
2851,2851,img003582.jpg,1920,1200,1,654,510,1386,1052
1523,1523,img001955.jpg,1920,1200,1,712,562,950,1001
6254,6254,img007828.jpg,1920,1200,1,647,363,1099,919
10277,10277,img012868.jpg,1920,1200,1,754,413,1085,711
6783,6783,img008480.jpg,1920,1200,1,856,492,1069,817
9203,9203,img011525.jpg,1920,1200,1,566,469,1000,774
2324,2324,img002927.jpg,1920,1200,1,719,507,1147,692
10260,10260,img012846.jpg,1920,1200,1,808,550,1020,721
2898,2898,img003645.jpg,1920,1200,1,984,513,1135,568
8776,8776,img010994.jpg,1920,1200,1,711,452,925,829
11224,11224,img014043.jpg,1920,1200,1,908,389,1067,542
3934,3934,img004934.jpg,1920,1200,1,883,836,1051,1001
2094,2094,img002638.jpg,1920,1200,1,876,382,987,490
6567,6567,img008215.jpg,1920,1200,1,935,367,1159,547
9487,9487,img011875.jpg,1920,1200,1,449,415,1259,798
167,167,img000214.jpg,1920,1200,1,715,371,967,574
3259,3259,img004094.jpg,1920,1200,1,921,433,1162,530
3128,3128,img003935.jpg,1920,1200,1,366,68,1443,1016
3568,3568,img004469.jpg,1920,1200,1,719,376,1358,767
9919,9919,img012412.jpg,1920,1200,1,866,634,1019,899
5978,5978,img007475.jpg,1920,1200,1,708,206,1162,538
7370,7370,img009251.jpg,1920,1200,1,559,10,1345,989
9958,9958,img012466.jpg,1920,1200,1,737,584,1150,869
11580,11580,img014477.jpg,1920,1200,1,725,279,915,433
3914,3914,img004907.jpg,1920,1200,1,794,410,949,671
8450,8450,img010585.jpg,1920,1200,1,307,82,1516,1093
5591,5591,img006991.jpg,1920,1200,1,801,555,966,667
10217,10217,img012790.jpg,1920,1200,1,547,-33,1300,955
11611,11611,img014513.jpg,1920,1200,1,907,484,1098,708
2923,2923,img003674.jpg,1920,1200,1,829,642,1014,809
1416,1416,img001816.jpg,1920,1200,1,805,541,1210,939
1979,1979,img002502.jpg,1920,1200,1,861,362,1060,615
6625,6625,img008291.jpg,1920,1200,1,873,634,1068,818
7790,7790,img009768.jpg,1920,1200,1,811,258,1174,541
11649,11649,img014558.jpg,1920,1200,1,813,637,1010,760
2828,2828,img003557.jpg,1920,1200,1,727,328,1123,764
8765,8765,img010981.jpg,1920,1200,1,586,501,1636,1233
6152,6152,img007690.jpg,1920,1200,1,838,504,1137,702
4348,4348,img005447.jpg,1920,1200,1,393,340,1221,1053
5143,5143,img006444.jpg,1920,1200,1,714,301,1145,688
5635,5635,img007041.jpg,1920,1200,1,769,532,1083,871
6255,6255,img007829.jpg,1920,1200,1,953,613,1085,756
10882,10882,img013634.jpg,1920,1200,1,925,330,1057,487
474,474,img000607.jpg,1920,1200,1,745,597,1225,967
6025,6025,img007531.jpg,1920,1200,1,768,426,1017,769
6120,6120,img007652.jpg,1920,1200,1,949,95,1384,905
11477,11477,img014350.jpg,1920,1200,1,576,114,1072,788
761,761,img000953.jpg,1920,1200,1,917,608,1180,812
4438,4438,img005565.jpg,1920,1200,1,672,270,1152,756
7878,7878,img009880.jpg,1920,1200,1,657,-10,1223,975
2659,2659,img003347.jpg,1920,1200,1,758,332,1453,1031
6960,6960,img008710.jpg,1920,1200,1,931,360,1205,644
6383,6383,img007994.jpg,1920,1200,1,738,470,1007,716
7270,7270,img009113.jpg,1920,1200,1,852,585,1030,805
8317,8317,img010418.jpg,1920,1200,1,714,278,1055,585
3904,3904,img004894.jpg,1920,1200,1,955,499,1102,644
7725,7725,img009692.jpg,1920,1200,1,917,523,1243,738
2877,2877,img003615.jpg,1920,1200,1,967,580,1148,749
1637,1637,img002093.jpg,1920,1200,1,521,376,1184,905
5900,5900,img007380.jpg,1920,1200,1,644,292,987,586
2920,2920,img003671.jpg,1920,1200,1,764,520,950,724
4077,4077,img005120.jpg,1920,1200,1,866,454,1096,636
8036,8036,img010070.jpg,1920,1200,1,738,521,1158,918
2679,2679,img003374.jpg,1920,1200,1,790,710,1042,866
5255,5255,img006582.jpg,1920,1200,1,784,383,1218,911
4357,4357,img005461.jpg,1920,1200,1,930,349,1168,594
624,624,img000791.jpg,1920,1200,1,161,-42,1444,1030
3255,3255,img004090.jpg,1920,1200,1,688,577,984,713
2123,2123,img002675.jpg,1920,1200,1,405,520,1523,1117
1417,1417,img001817.jpg,1920,1200,1,747,427,876,625
6973,6973,img008725.jpg,1920,1200,1,863,520,1090,716
9858,9858,img012338.jpg,1920,1200,1,666,556,1221,1106
1310,1310,img001666.jpg,1920,1200,1,987,568,1121,774
8521,8521,img010676.jpg,1920,1200,1,769,463,1009,645
8227,8227,img010305.jpg,1920,1200,1,937,541,1261,844
9418,9418,img011789.jpg,1920,1200,1,926,501,1073,640
1163,1163,img001471.jpg,1920,1200,1,578,50,1191,893
1928,1928,img002442.jpg,1920,1200,1,748,483,1104,825
1673,1673,img002140.jpg,1920,1200,1,701,408,1122,740
5355,5355,img006699.jpg,1920,1200,1,1006,72,1375,793
432,432,img000557.jpg,1920,1200,1,961,564,1095,689
4035,4035,img005064.jpg,1920,1200,1,737,507,1060,682
4679,4679,img005870.jpg,1920,1200,1,904,450,1159,609
2606,2606,img003282.jpg,1920,1200,1,758,504,971,692
8922,8922,img011172.jpg,1920,1200,1,698,331,977,739
2389,2389,img003003.jpg,1920,1200,1,585,350,1355,674
11359,11359,img014202.jpg,1920,1200,1,809,470,982,631
8342,8342,img010446.jpg,1920,1200,1,856,459,1090,665
1493,1493,img001911.jpg,1920,1200,1,897,717,1352,904
10039,10039,img012568.jpg,1920,1200,1,880,461,1172,759
1699,1699,img002166.jpg,1920,1200,1,624,524,1237,745
1387,1387,img001771.jpg,1920,1200,1,762,616,1100,944
8805,8805,img011028.jpg,1920,1200,1,688,461,896,725
9834,9834,img012311.jpg,1920,1200,1,798,386,1119,595
6405,6405,img008025.jpg,1920,1200,1,745,341,959,829
10626,10626,img013302.jpg,1920,1200,1,897,454,1017,768
1674,1674,img002141.jpg,1920,1200,1,821,418,1017,595
643,643,img000816.jpg,1920,1200,1,825,392,1011,768
1619,1619,img002074.jpg,1920,1200,1,720,391,1055,718
2479,2479,img003122.jpg,1920,1200,1,794,335,1037,611
10683,10683,img013376.jpg,1920,1200,1,675,632,1093,912
11538,11538,img014427.jpg,1920,1200,1,673,592,1299,1120
8572,8572,img010736.jpg,1920,1200,1,829,497,1093,742
5944,5944,img007433.jpg,1920,1200,1,690,243,1138,547
1848,1848,img002347.jpg,1920,1200,1,438,316,1373,1182
6090,6090,img007614.jpg,1920,1200,1,722,296,1146,505
2197,2197,img002771.jpg,1920,1200,1,933,640,1193,810
9886,9886,img012372.jpg,1920,1200,1,727,212,1295,708
3215,3215,img004040.jpg,1920,1200,1,776,462,1269,708
6396,6396,img008012.jpg,1920,1200,1,787,609,1051,781
3056,3056,img003841.jpg,1920,1200,1,668,189,1183,680
2132,2132,img002686.jpg,1920,1200,1,665,10,1026,490
4206,4206,img005277.jpg,1920,1200,1,226,326,1124,964
8658,8658,img010845.jpg,1920,1200,1,546,248,1032,734
974,974,img001227.jpg,1920,1200,1,645,477,1099,822
4121,4121,img005172.jpg,1920,1200,1,668,327,1181,824
11327,11327,img014164.jpg,1920,1200,1,803,499,1062,719
737,737,img000926.jpg,1920,1200,1,853,681,1263,874
647,647,img000820.jpg,1920,1200,1,745,364,1042,786
9031,9031,img011306.jpg,1920,1200,1,690,399,1061,732
6869,6869,img008594.jpg,1920,1200,1,946,354,1265,774
9122,9122,img011426.jpg,1920,1200,1,963,587,1181,762
896,896,img001129.jpg,1920,1200,1,615,145,1493,632
11164,11164,img013969.jpg,1920,1200,1,894,159,1132,891
4116,4116,img005167.jpg,1920,1200,1,753,259,1000,614
6849,6849,img008566.jpg,1920,1200,1,624,226,1125,757
5922,5922,img007406.jpg,1920,1200,1,906,428,989,589
2549,2549,img003210.jpg,1920,1200,1,676,270,1248,857
2512,2512,img003166.jpg,1920,1200,1,795,391,1180,804
1126,1126,img001422.jpg,1920,1200,1,619,286,1202,789
8653,8653,img010838.jpg,1920,1200,1,655,212,1111,1044
5372,5372,img006720.jpg,1920,1200,1,905,423,1242,1033
4184,4184,img005251.jpg,1920,1200,1,695,405,1179,699
9946,9946,img012448.jpg,1920,1200,1,707,336,1328,644
7068,7068,img008840.jpg,1920,1200,1,754,402,1243,877
2795,2795,img003517.jpg,1920,1200,1,906,402,1278,653
5674,5674,img007094.jpg,1920,1200,1,462,-53,1545,811
961,961,img001212.jpg,1920,1200,1,954,444,1110,714
2019,2019,img002550.jpg,1920,1200,1,903,301,1212,740
11668,11668,img014583.jpg,1920,1200,1,694,418,1104,696
11846,11846,img014816.jpg,1920,1200,1,753,274,1088,584
1382,1382,img001766.jpg,1920,1200,1,905,481,1038,669
383,383,img000495.jpg,1920,1200,1,922,568,1156,949
9877,9877,img012362.jpg,1920,1200,1,652,237,1363,759
10493,10493,img013131.jpg,1920,1200,1,732,213,1190,666
7639,7639,img009595.jpg,1920,1200,1,868,553,1023,618
5821,5821,img007285.jpg,1920,1200,1,616,315,1262,924
700,700,img000882.jpg,1920,1200,1,838,572,1030,669
3196,3196,img004017.jpg,1920,1200,1,902,183,1185,693
3428,3428,img004302.jpg,1920,1200,1,764,512,1027,750
7758,7758,img009731.jpg,1920,1200,1,737,467,978,698
3639,3639,img004553.jpg,1920,1200,1,709,320,1229,497
3626,3626,img004538.jpg,1920,1200,1,639,505,1034,735
7695,7695,img009661.jpg,1920,1200,1,708,506,1157,710
6879,6879,img008607.jpg,1920,1200,1,738,593,1306,962
10867,10867,img013617.jpg,1920,1200,1,865,504,1048,695
9176,9176,img011493.jpg,1920,1200,1,862,555,1311,775
9491,9491,img011879.jpg,1920,1200,1,506,158,1044,1141
5065,5065,img006352.jpg,1920,1200,1,804,349,1162,701
11413,11413,img014264.jpg,1920,1200,1,903,563,1003,783
1473,1473,img001885.jpg,1920,1200,1,382,229,1206,739
3667,3667,img004590.jpg,1920,1200,1,755,129,1381,806
1762,1762,img002236.jpg,1920,1200,1,753,498,1039,1003
11142,11142,img013942.jpg,1920,1200,1,668,204,1080,614
11713,11713,img014644.jpg,1920,1200,1,817,482,1279,917
11001,11001,img013775.jpg,1920,1200,1,929,532,1111,652
8629,8629,img010808.jpg,1920,1200,1,1029,457,1195,668
2605,2605,img003281.jpg,1920,1200,1,829,507,1152,842
892,892,img001124.jpg,1920,1200,1,898,310,1338,796
469,469,img000600.jpg,1920,1200,1,719,384,983,564
9138,9138,img011446.jpg,1920,1200,1,710,514,993,693
2296,2296,img002895.jpg,1920,1200,1,318,96,1002,624
10299,10299,img012893.jpg,1920,1200,1,744,332,1006,603
10367,10367,img012976.jpg,1920,1200,1,1024,402,1272,982
8915,8915,img011164.jpg,1920,1200,1,696,310,1017,631
9047,9047,img011326.jpg,1920,1200,1,706,464,1343,891
7028,7028,img008794.jpg,1920,1200,1,758,472,1112,826
9659,9659,img012076.jpg,1920,1200,1,885,534,983,723
3290,3290,img004132.jpg,1920,1200,1,938,623,1139,721
4784,4784,img006012.jpg,1920,1200,1,597,392,1354,980
1393,1393,img001779.jpg,1920,1200,1,730,633,1345,910
6621,6621,img008287.jpg,1920,1200,1,947,488,1079,727
5161,5161,img006467.jpg,1920,1200,1,737,288,1140,844
9824,9824,img012300.jpg,1920,1200,1,575,466,1465,988
7096,7096,img008879.jpg,1920,1200,1,567,90,1457,935
1422,1422,img001822.jpg,1920,1200,1,316,335,1286,1170
7104,7104,img008888.jpg,1920,1200,1,625,471,1017,843
8323,8323,img010424.jpg,1920,1200,1,795,430,1003,772
1401,1401,img001796.jpg,1920,1200,1,568,427,971,774
4372,4372,img005485.jpg,1920,1200,1,577,423,1300,826
10714,10714,img013418.jpg,1920,1200,1,745,595,1090,873
8343,8343,img010447.jpg,1920,1200,1,536,328,1477,1021
2376,2376,img002985.jpg,1920,1200,1,911,664,1256,830
628,628,img000795.jpg,1920,1200,1,779,558,1027,723
11258,11258,img014085.jpg,1920,1200,1,462,571,1072,879
10565,10565,img013222.jpg,1920,1200,1,636,581,1297,844
1115,1115,img001405.jpg,1920,1200,1,698,159,1378,725
2411,2411,img003034.jpg,1920,1200,1,744,501,989,833
8307,8307,img010406.jpg,1920,1200,1,835,292,1071,745
8382,8382,img010493.jpg,1920,1200,1,621,118,1300,570
7116,7116,img008906.jpg,1920,1200,1,983,527,1276,925
11648,11648,img014557.jpg,1920,1200,1,857,584,1126,754
5362,5362,img006709.jpg,1920,1200,1,580,132,1365,793
1995,1995,img002519.jpg,1920,1200,1,839,539,1111,737
6273,6273,img007854.jpg,1920,1200,1,915,354,1232,695
10776,10776,img013499.jpg,1920,1200,1,645,137,974,761
11656,11656,img014567.jpg,1920,1200,1,740,511,1123,796
8358,8358,img010463.jpg,1920,1200,1,387,207,1072,1165
7058,7058,img008830.jpg,1920,1200,1,998,610,1110,811
6458,6458,img008088.jpg,1920,1200,1,886,621,1083,787
8577,8577,img010741.jpg,1920,1200,1,376,50,1507,1344
1084,1084,img001359.jpg,1920,1200,1,895,568,1100,805
1644,1644,img002102.jpg,1920,1200,1,703,273,1187,944
10688,10688,img013384.jpg,1920,1200,1,565,566,1568,1102
4712,4712,img005915.jpg,1920,1200,1,721,520,1093,788
9374,9374,img011733.jpg,1920,1200,1,795,516,1091,726
7386,7386,img009269.jpg,1920,1200,1,215,160,1475,844
8441,8441,img010572.jpg,1920,1200,1,774,318,1223,671
2747,2747,img003459.jpg,1920,1200,1,835,520,992,696
3096,3096,img003897.jpg,1920,1200,1,576,59,1674,875
1440,1440,img001842.jpg,1920,1200,1,616,367,1135,861
11349,11349,img014191.jpg,1920,1200,1,807,458,1017,596
1271,1271,img001615.jpg,1920,1200,1,510,305,1277,659
9257,9257,img011591.jpg,1920,1200,1,632,223,1251,809
5714,5714,img007146.jpg,1920,1200,1,543,448,1038,931
2884,2884,img003623.jpg,1920,1200,1,679,333,999,727
3190,3190,img004011.jpg,1920,1200,1,825,67,1238,982
3557,3557,img004458.jpg,1920,1200,1,524,58,1342,1130
10448,10448,img013077.jpg,1920,1200,1,808,503,993,693
1665,1665,img002130.jpg,1920,1200,1,736,452,893,810
5954,5954,img007445.jpg,1920,1200,1,817,232,1256,612
7982,7982,img010004.jpg,1920,1200,1,809,651,942,792
8738,8738,img010948.jpg,1920,1200,1,711,131,1302,682
2038,2038,img002573.jpg,1920,1200,1,875,471,1104,695
3878,3878,img004864.jpg,1920,1200,1,516,184,1079,669
10041,10041,img012571.jpg,1920,1200,1,619,91,1343,844
9022,9022,img011291.jpg,1920,1200,1,855,506,985,631
8588,8588,img010755.jpg,1920,1200,1,679,376,901,642
11415,11415,img014266.jpg,1920,1200,1,1022,671,1111,765
5991,5991,img007489.jpg,1920,1200,1,946,390,1225,593
3621,3621,img004532.jpg,1920,1200,1,717,307,1396,965
2408,2408,img003026.jpg,1920,1200,1,702,496,1185,880
201,201,img000263.jpg,1920,1200,1,606,429,1131,827
8023,8023,img010054.jpg,1920,1200,1,619,222,1177,784
7830,7830,img009823.jpg,1920,1200,1,790,423,1039,702
7201,7201,img009023.jpg,1920,1200,1,660,316,906,625
4969,4969,img006242.jpg,1920,1200,1,932,442,1287,656
2128,2128,img002680.jpg,1920,1200,1,1114,534,1283,797
11931,11931,img014915.jpg,1920,1200,1,571,506,1079,871
8698,8698,img010899.jpg,1920,1200,1,1032,378,1195,619
3841,3841,img004820.jpg,1920,1200,1,925,538,1058,647
10544,10544,img013198.jpg,1920,1200,1,961,543,1109,822
11930,11930,img014913.jpg,1920,1200,1,878,521,974,653
10422,10422,img013045.jpg,1920,1200,1,828,440,1058,606
4215,4215,img005287.jpg,1920,1200,1,905,325,1102,524
5112,5112,img006406.jpg,1920,1200,1,816,227,1061,470
11591,11591,img014490.jpg,1920,1200,1,729,317,1226,829
795,795,img000998.jpg,1920,1200,1,828,359,1071,718
1498,1498,img001917.jpg,1920,1200,1,669,264,1271,1161
4743,4743,img005954.jpg,1920,1200,1,517,155,1228,1034
236,236,img000308.jpg,1920,1200,1,169,-52,1398,998
